140,185,440.0
155,32,440.0
32,155,440.0
185,186,440.0
155,63,440.0
41,177,440.0
103,177,440.0
187,186,440.0
185,97,440.0
103,97,440.0
187,186,440.0
41,185,440.0
41,185,440.0
41,186,440.0
41,185,440.0
41,186,440.0
185,63,440.0
41,168,440.0
187,186,440.0
63,155,440.0
63,185,440.0
103,58,440.0
103,63,440.0
187,186,440.0
103,188,440.0
189,175,440.0
189,175,440.0
140,185,440.0
187,186,440.0
185,109,440.0
140,185,440.0
189,8,440.0
102,97,440.0
140,185,440.0
41,86,440.0
41,188,440.0
101,100,440.0
101,190,440.0
191,175,440.0
101,190,440.0
101,190,440.0
101,190,440.0
101,190,440.0
103,192,440.0
101,190,440.0
101,190,440.0
101,190,440.0
101,190,440.0
101,190,440.0
101,190,440.0
101,190,440.0
101,190,440.0
193,149,440.0
101,100,440.0
193,190,440.0
191,78,440.0
101,190,440.0
101,190,440.0
190,109,440.0
101,190,440.0
193,190,440.0
109,124,440.0
103,109,440.0
103,190,440.0
103,109,440.0
103,109,440.0
41,192,440.0
194,149,440.0
194,195,440.0
176,20,440.0
176,61,440.0
176,149,440.0
176,120,440.0
176,132,440.0
176,86,440.0
176,97,440.0
176,72,440.0
176,58,440.0
176,8,440.0
176,196,440.0
176,197,440.0
176,198,440.0
176,199,440.0
176,200,440.0
176,190,440.0
176,192,440.0
176,201,440.0
176,188,440.0
176,202,440.0
176,185,440.0
176,203,440.0
176,180,440.0
176,181,440.0
176,177,440.0
176,184,440.0
176,175,440.0
176,166,440.0
204,205,440.0
204,104,440.0
204,184,440.0
189,144,440.0
3,185,440.0
3,32,440.0
199,58,440.0
63,185,440.0
63,199,440.0
63,184,440.0
199,101,440.0
194,199,440.0
194,206,440.0
194,207,440.0
204,123,440.0
121,191,440.0
175,191,440.0
204,129,440.0
63,199,440.0
101,184,440.0
101,208,440.0
63,46,440.0
63,199,440.0
101,88,440.0
191,121,440.0
191,175,440.0
103,177,440.0
199,20,440.0
184,101,440.0
103,132,440.0
199,209,440.0
101,184,440.0
36,105,440.0
103,210,440.0
36,209,440.0
184,101,440.0
209,199,440.0
199,209,440.0
199,210,440.0
101,184,440.0
184,101,440.0
176,101,440.0
68,101,440.0
32,198,440.0
211,101,440.0
212,209,440.0
211,213,440.0
211,93,440.0
211,85,440.0
189,199,440.0
214,215,440.0
103,109,440.0
103,215,440.0
103,82,440.0
44,214,440.0
103,215,440.0
63,199,440.0
63,199,440.0
103,215,440.0
103,215,440.0
103,168,440.0
214,109,440.0
215,67,440.0
103,215,440.0
214,215,440.0
41,215,440.0
41,216,440.0
103,127,440.0
215,62,440.0
214,109,440.0
176,217,440.0
176,216,440.0
176,218,440.0
103,109,440.0
219,124,440.0
19,109,440.0
63,127,440.0
88,101,440.0
103,168,440.0
103,56,440.0
63,127,440.0
103,56,844.0
214,56,844.0
214,56,844.0
63,127,844.0
51,215,844.0
19,175,844.0
19,109,844.0
44,214,844.0
215,51,844.0
44,214,844.0
19,215,844.0
19,215,844.0
103,175,844.0
44,214,844.0
19,215,844.0
103,175,844.0
214,175,844.0
51,215,844.0
19,215,844.0
214,215,844.0
215,51,844.0
19,215,844.0
96,95,844.0
96,32,844.0
19,215,844.0
96,164,844.0
103,215,844.0
103,215,844.0
19,215,844.0
144,185,844.0
103,168,844.0
220,214,844.0
220,32,844.0
19,215,844.0
144,32,844.0
103,175,844.0
103,175,844.0
175,214,844.0
103,175,844.0
103,175,844.0
103,175,844.0
176,221,844.0
103,98,844.0
3,32,844.0
222,120,844.0
41,222,844.0
41,222,844.0
41,223,844.0
214,175,844.0
41,97,844.0
41,134,844.0
51,215,844.0
36,222,844.0
36,221,844.0
212,66,844.0
96,224,844.0
175,214,844.0
214,175,844.0
225,223,844.0
36,221,844.0
36,214,844.0
176,223,844.0
176,226,844.0
221,161,844.0
36,221,844.0
44,226,844.0
221,161,844.0
36,221,844.0
221,161,844.0
56,214,844.0
221,161,844.0
221,161,844.0
221,161,844.0
161,221,844.0
36,221,844.0
36,214,844.0
221,161,844.0
204,221,844.0
227,26,844.0
211,228,844.0
214,101,844.0
229,230,844.0
220,214,844.0
96,231,844.0
96,232,844.0
103,221,844.0
103,20,844.0
103,86,844.0
220,214,844.0
220,214,844.0
103,66,844.0
212,66,844.0
124,109,844.0
103,185,844.0
212,6,844.0
103,185,844.0
103,8,844.0
63,202,844.0
63,185,844.0
103,93,844.0
63,185,844.0
9,233,844.0
103,233,844.0
9,97,844.0
9,190,844.0
166,234,844.0
69,34,844.0
69,34,844.0
235,191,844.0
69,185,844.0
41,166,844.0
41,32,844.0
3,32,844.0
3,132,844.0
1,30,844.0
41,32,844.0
41,173,844.0
103,166,844.0
63,127,844.0
63,199,844.0
103,166,844.0
63,92,844.0
97,228,844.0
97,228,844.0
103,58,844.0
191,136,844.0
32,58,844.0
131,30,844.0
191,236,844.0
32,237,844.0
9,235,844.0
101,34,844.0
237,32,844.0
97,191,844.0
48,81,844.0
48,81,844.0
175,214,844.0
176,233,844.0
9,101,844.0
48,52,844.0
48,52,844.0
48,175,844.0
52,48,844.0
48,52,844.0
9,177,844.0
97,191,844.0
9,175,844.0
52,48,844.0
175,48,844.0
96,48,844.0
41,32,844.0
9,175,844.0
41,174,844.0
9,175,844.0
48,175,844.0
12,175,844.0
48,52,844.0
175,48,844.0
48,175,844.0
12,175,844.0
12,168,844.0
12,175,844.0
52,48,844.0
175,48,844.0
48,52,844.0
12,81,844.0
12,175,844.0
48,175,844.0
175,48,844.0
12,175,844.0
48,175,844.0
12,175,844.0
52,48,844.0
48,52,844.0
12,175,844.0
175,48,844.0
52,48,844.0
12,175,844.0
48,52,844.0
12,175,844.0
48,175,844.0
12,175,844.0
175,48,844.0
52,48,844.0
12,175,844.0
12,175,844.0
12,175,844.0
220,214,844.0
12,175,844.0
88,220,844.0
48,175,844.0
48,52,844.0
12,175,844.0
175,48,844.0
52,48,844.0
9,175,844.0
48,175,844.0
12,175,844.0
12,175,844.0
175,48,844.0
12,175,844.0
9,175,844.0
48,175,844.0
12,175,844.0
48,52,844.0
9,175,844.0
175,48,844.0
9,209,844.0
12,175,844.0
48,175,844.0
103,66,844.0
103,52,844.0
12,175,844.0
103,66,844.0
175,48,844.0
52,48,844.0
103,66,844.0
12,175,844.0
12,175,844.0
48,52,844.0
48,175,844.0
175,48,844.0
48,175,844.0
48,175,844.0
9,175,844.0
9,209,844.0
175,48,844.0
175,48,844.0
220,48,844.0
9,175,844.0
48,175,844.0
144,185,844.0
175,48,844.0
220,48,844.0
48,175,844.0
144,222,844.0
220,48,844.0
175,48,844.0
220,48,844.0
220,48,844.0
48,175,844.0
220,48,844.0
175,48,844.0
48,175,844.0
220,48,844.0
175,48,844.0
144,195,844.0
48,175,844.0
191,237,844.0
220,48,844.0
175,48,844.0
220,48,844.0
48,175,844.0
220,95,844.0
95,168,844.0
220,48,844.0
176,198,844.0
220,95,844.0
191,175,844.0
220,95,844.0
176,201,844.0
175,48,844.0
175,191,844.0
191,175,844.0
48,175,844.0
175,191,844.0
175,48,844.0
191,175,844.0
144,88,844.0
175,191,844.0
220,48,844.0
191,175,844.0
175,191,844.0
144,238,844.0
191,175,844.0
175,191,844.0
220,95,844.0
239,175,844.0
144,240,844.0
239,175,844.0
239,236,844.0
220,95,844.0
220,48,844.0
220,95,844.0
12,90,844.0
220,95,844.0
144,23,844.0
220,95,844.0
3,132,844.0
220,95,844.0
220,95,844.0
220,95,844.0
103,52,844.0
144,32,844.0
220,48,844.0
144,48,844.0
36,222,844.0
220,95,844.0
88,144,844.0
220,95,844.0
220,95,844.0
220,95,844.0
144,48,844.0
220,48,844.0
144,48,844.0
220,95,844.0
220,95,844.0
220,48,844.0
9,144,844.0
144,241,844.0
103,144,844.0
9,216,844.0
194,242,844.0
194,199,844.0
194,209,844.0
194,182,844.0
32,144,844.0
32,243,844.0
204,241,844.0
63,127,844.0
227,144,844.0
194,209,844.0
168,95,844.0
63,127,844.0
44,214,844.0
41,32,844.0
9,244,844.0
245,191,844.0
228,97,844.0
211,228,844.0
211,246,844.0
19,52,844.0
233,88,844.0
34,242,844.0
19,233,844.0
127,63,844.0
143,32,844.0
143,95,844.0
9,235,844.0
9,177,844.0
63,127,844.0
32,88,844.0
211,233,844.0
88,32,844.0
32,88,1188.0
247,248,1188.0
248,247,1188.0
176,248,1188.0
176,248,1188.0
211,232,1188.0
88,32,1188.0
176,248,1188.0
176,63,1188.0
32,88,1188.0
249,63,1188.0
41,250,1188.0
41,248,1188.0
95,168,1188.0
41,251,1188.0
34,242,1188.0
176,72,1188.0
44,88,1188.0
103,177,1188.0
103,86,1188.0
12,168,1188.0
51,86,1188.0
212,252,1188.0
176,63,1188.0
41,97,1188.0
168,95,1188.0
249,63,1188.0
212,34,1188.0
212,252,1188.0
176,63,1188.0
212,252,1188.0
176,63,1188.0
212,34,1188.0
249,63,1188.0
212,34,1188.0
103,63,1188.0
144,247,1188.0
204,51,1188.0
103,63,1188.0
101,208,1188.0
212,34,1188.0
212,252,1188.0
53,253,1188.0
9,251,1188.0
164,8,1188.0
8,164,1188.0
212,34,1188.0
44,88,1188.0
44,48,1188.0
44,88,1188.0
44,48,1188.0
254,8,1188.0
8,254,1188.0
44,88,1188.0
254,8,1188.0
95,168,1188.0
254,8,1188.0
8,254,1188.0
254,8,1188.0
8,254,1188.0
254,8,1188.0
1,255,1188.0
103,256,1188.0
143,32,1188.0
204,257,1188.0
52,48,1188.0
258,76,1188.0
168,95,1188.0
259,260,1188.0
261,256,1188.0
19,52,1188.0
204,81,1188.0
19,52,1188.0
259,256,1188.0
51,260,1188.0
260,51,1188.0
204,262,1188.0
19,52,1188.0
103,260,1188.0
263,254,1188.0
263,254,1188.0
204,51,1188.0
260,51,1188.0
204,51,1188.0
41,256,1188.0
204,51,1188.0
204,51,1188.0
36,254,1188.0
204,51,1188.0
36,222,1188.0
204,51,1188.0
204,51,1188.0
204,51,1188.0
204,51,1188.0
62,215,1188.0
204,51,1188.0
264,158,1188.0
6,122,1188.0
204,51,1188.0
36,254,1188.0
36,6,1188.0
41,265,1188.0
204,51,1188.0
204,51,1188.0
36,6,1188.0
36,254,1188.0
260,51,1188.0
204,51,1188.0
36,222,1188.0
96,6,1188.0
204,51,1188.0
96,6,1188.0
256,259,1188.0
204,48,1188.0
36,254,1188.0
36,6,1188.0
204,51,1188.0
96,6,1188.0
36,6,1188.0
96,6,1188.0
204,51,1188.0
96,6,1188.0
204,51,1188.0
36,6,1188.0
36,254,1188.0
36,254,1188.0
204,48,1188.0
96,6,1188.0
211,251,1188.0
204,266,1188.0
204,51,1188.0
267,260,1188.0
267,256,1188.0
260,51,1188.0
260,267,1188.0
12,260,1188.0
263,191,1188.0
12,101,1188.0
204,48,1188.0
204,51,1188.0
204,266,1188.0
12,175,1188.0
204,48,1188.0
204,51,1188.0
51,267,1188.0
260,51,1188.0
204,48,1188.0
260,51,1188.0
268,149,1188.0
267,51,1188.0
189,8,1188.0
63,127,1188.0
51,267,1188.0
204,48,1188.0
204,221,1188.0
127,63,1188.0
204,48,1188.0
212,6,1188.0
204,48,1188.0
204,48,1188.0
267,51,1188.0
140,6,1188.0
12,175,1188.0
103,267,1188.0
204,48,1188.0
69,254,1188.0
212,34,1188.0
212,48,1188.0
103,267,1188.0
176,269,1188.0
204,48,1188.0
103,166,1188.0
19,265,1188.0
95,168,1188.0
212,254,1188.0
212,48,1188.0
176,270,1188.0
176,267,1188.0
212,48,1188.0
69,271,1188.0
212,48,1188.0
69,271,1188.0
69,271,1188.0
69,271,1188.0
272,273,1188.0
69,271,1188.0
48,256,1188.0
69,271,1188.0
274,48,1188.0
69,271,1188.0
274,48,1188.0
144,260,1188.0
103,265,1188.0
212,48,1188.0
263,222,1188.0
198,256,1188.0
103,270,1188.0
176,256,1188.0
212,48,1188.0
263,239,1188.0
212,48,1188.0
135,105,1188.0
263,239,1188.0
103,228,1188.0
212,48,1188.0
103,228,1188.0
204,48,1188.0
101,271,1188.0
101,34,1188.0
275,20,1188.0
103,228,1188.0
276,8,1188.0
20,275,1188.0
20,275,1188.0
101,34,1188.0
263,277,1188.0
263,277,1188.0
140,6,1188.0
9,135,1188.0
140,278,1188.0
9,135,1188.0
34,101,1188.0
127,260,1188.0
9,135,1188.0
101,68,1188.0
260,127,1188.0
103,52,1188.0
199,279,1188.0
199,260,1188.0
260,199,1188.0
260,127,1188.0
41,101,1188.0
63,127,1188.0
19,52,1188.0
41,280,1188.0
271,101,1188.0
68,101,1188.0
176,101,1188.0
260,127,1188.0
281,254,1188.0
41,280,1188.0
41,280,1188.0
277,68,1188.0
282,34,1188.0
176,283,1188.0
176,283,1188.0
41,280,1188.0
176,283,1188.0
176,283,1188.0
41,280,1188.0
176,248,1188.0
176,284,1188.0
176,166,1188.0
220,271,1188.0
41,270,1188.0
12,101,1188.0
220,67,1188.0
9,135,1188.0
12,101,1188.0
67,256,1188.0
12,101,1188.0
36,285,1188.0
12,101,1188.0
220,67,1188.0
286,221,1188.0
36,285,1188.0
36,285,1188.0
101,32,1188.0
189,132,1188.0
220,221,1188.0
220,221,1188.0
221,3,1188.0
181,180,1188.0
181,177,1188.0
181,177,1188.0
181,260,1188.0
260,287,1188.0
236,239,1188.0
260,181,1188.0
51,288,1188.0
215,51,1188.0
1,255,1188.0
79,166,1188.0
79,256,1188.0
79,260,1188.0
204,68,1188.0
289,135,1188.0
204,79,1188.0
204,276,1188.0
204,221,1188.0
204,271,1188.0
3,221,1188.0
58,199,1188.0
44,290,1188.0
27,221,1188.0
291,292,1188.0
69,293,1188.0
69,104,1188.0
9,260,1188.0
114,124,1188.0
199,58,1188.0
63,290,1188.0
32,291,1188.0
36,236,1188.0
36,291,1188.0
51,294,1188.0
36,236,1188.0
105,135,1188.0
211,228,1188.0
291,32,1188.0
211,260,1188.0
204,68,1188.0
204,276,1188.0
204,79,1188.0
295,296,1188.0
204,48,1188.0
211,288,1188.0
211,284,1188.0
204,288,1188.0
204,284,1188.0
294,51,1188.0
263,277,1188.0
6,221,1188.0
44,129,1188.0
297,191,1188.0
70,124,1188.0
32,291,1188.0
51,294,1188.0
53,291,1188.0
204,298,1188.0
294,51,1188.0
9,32,1188.0
9,177,1188.0
220,221,1188.0
289,220,1188.0
211,265,1523.0
221,3,1523.0
221,6,1523.0
221,211,1523.0
27,221,1523.0
277,34,1523.0
263,277,1523.0
277,299,1523.0
277,299,1523.0
300,52,1523.0
212,67,1523.0
277,50,1523.0
204,221,1523.0
204,181,1523.0
211,221,1523.0
140,124,1523.0
6,221,1523.0
184,32,1523.0
193,233,1523.0
32,184,1523.0
32,184,1523.0
32,184,1523.0
301,63,1523.0
32,184,1523.0
193,149,1523.0
289,8,1523.0
9,299,1523.0
140,124,1523.0
6,88,1523.0
302,138,1523.0
204,68,1523.0
288,51,1523.0
288,211,1523.0
228,211,1523.0
260,51,1523.0
260,199,1523.0
260,79,1523.0
260,211,1523.0
260,181,1523.0
63,301,1523.0
303,294,1523.0
204,68,1523.0
155,3,1523.0
205,304,1523.0
155,8,1523.0
277,252,1523.0
204,68,1523.0
212,211,1523.0
204,68,1523.0
204,68,1523.0
204,68,1523.0
288,50,1523.0
204,68,1523.0
101,32,1523.0
204,68,1523.0
143,67,1523.0
212,228,1523.0
212,228,1523.0
228,121,1523.0
67,164,1523.0
67,132,1523.0
228,61,1523.0
228,304,1523.0
305,306,1523.0
239,236,1523.0
114,124,1523.0
51,294,1523.0
67,172,1523.0
51,288,1523.0
277,172,1523.0
288,51,1523.0
209,299,1523.0
67,175,1523.0
3,221,1523.0
3,155,1523.0
307,6,1523.0
307,6,1523.0
307,51,1523.0
6,299,1523.0
307,6,1523.0
307,6,1523.0
277,51,1523.0
307,6,1523.0
277,79,1523.0
277,51,1523.0
281,308,1523.0
307,6,1523.0
277,51,1523.0
193,302,1523.0
307,6,1523.0
302,193,1523.0
307,67,1523.0
281,302,1523.0
193,302,1523.0
307,6,1523.0
60,308,1523.0
60,308,1523.0
60,308,1523.0
60,308,1523.0
60,308,1523.0
309,175,1523.0
310,72,1523.0
143,67,1523.0
308,60,1523.0
212,209,1523.0
302,193,1523.0
307,67,1523.0
189,302,1523.0
193,302,1523.0
212,34,1523.0
277,184,1523.0
281,302,1523.0
302,193,1523.0
189,302,1523.0
193,302,1523.0
212,34,1523.0
277,184,1523.0
277,184,1523.0
302,193,1523.0
277,184,1523.0
9,177,1523.0
277,184,1523.0
9,299,1523.0
277,184,1523.0
121,228,1523.0
193,302,1523.0
308,60,1523.0
36,211,1523.0
302,193,1523.0
303,212,1523.0
36,155,1523.0
193,302,1523.0
193,311,1523.0
36,34,1523.0
194,296,1523.0
211,128,1523.0
36,211,1523.0
296,63,1523.0
302,193,1523.0
194,312,1523.0
281,302,1523.0
193,302,1523.0
9,8,1523.0
128,51,1523.0
194,132,1523.0
294,51,1523.0
302,193,1523.0
128,51,1523.0
294,51,1523.0
299,209,1523.0
9,8,1523.0
299,6,1523.0
248,283,1523.0
128,236,1523.0
263,308,1523.0
281,302,1523.0
9,299,1523.0
36,299,1523.0
19,302,1523.0
128,51,1523.0
9,8,1523.0
128,51,1523.0
294,51,1523.0
67,32,1523.0
103,299,1523.0
